CONCAT_ID,PUMA,PWGTP,AGEP
2022HU001646201,308,323,51
2022HU001646202,308,350,46
2022HU001646203,308,210,18
2022HU001646204,308,268,11
2022HU001646205,308,361,77
2022HU001676901,200,54,39
2022HU001676902,200,49,36
2022HU001676903,200,72,40
2022HU001676904,200,88,12
2022HU001676905,200,49,8
2022HU001703401,200,35,57
2022HU001703402,200,26,66
2022HU001703403,200,17,17
2022HU001716201,308,103,46
2022HU001716202,308,77,42
2022HU001716203,308,75,10
2022HU001716204,308,69,4
2022HU001805101,303,43,52
2022HU001805102,303,45,53
2022HU001825001,100,86,55
2022HU001825002,100,80,54
2022HU001862901,200,13,40
2022HU001862902,200,13,38
2022HU001862903,200,16,40
2022HU001886701,308,64,63
2022HU001886702,308,73,24
2022HU001901001,303,70,58
2022HU001901002,303,73,58
2022HU001918601,200,26,66
2022HU001935701,100,21,62
2022HU001935702,100,66,63
2022HU001935703,100,42,35
2022HU001935704,100,25,50
2022HU001945201,303,172,48
2022HU001945202,303,129,19
2022HU001945203,303,150,36
2022HU001949101,200,45,80
2022HU001949102,200,48,83
2022HU001969001,307,53,65
2022HU002078201,100,28,56
2022HU002078202,100,61,19
2022HU002078203,100,44,50
2022HU002093501,302,73,61
2022HU002118801,200,77,71
2022HU002118802,200,116,73
2022HU002121901,307,135,52
2022HU002121902,307,119,51
2022HU002188001,304,45,67
2022HU002188002,304,43,72
2022HU002230401,301,51,74
2022HU002297701,302,95,65
2022HU002299401,307,71,55
2022HU002299402,307,72,55
2022HU002299403,307,89,26
2022HU002299404,307,77,18
2022HU002299405,307,84,83
2022HU002299406,307,101,54
2022HU002299407,307,109,42
2022HU002299408,307,104,4
2022HU002303401,200,81,81
2022HU002303402,200,88,75
2022HU002338101,308,218,25
2022HU002338102,308,200,52
2022HU002355101,301,17,61
2022HU002393101,303,85,73
2022HU002402901,308,176,24
2022HU002402902,308,111,25
2022HU002402903,308,112,6
2022HU002402904,308,123,3
2022HU002422401,307,44,64
2022HU002422402,307,42,66
2022HU002422403,307,69,37
2022HU002422404,307,51,5
2022HU002422405,307,58,39
2022HU002430601,306,69,74
2022HU002430602,306,69,73
2022HU002434701,301,27,53
2022HU002434702,301,54,57
2022HU002434703,301,29,19
2022HU002434704,301,31,15
2022HU002440201,304,246,49
2022HU002440202,304,202,50
2022HU002440203,304,170,17
2022HU002440204,304,234,14
2022HU002478601,308,58,75
2022HU002478602,308,68,45
2022HU002478603,308,70,66
2022HU002478604,308,110,57
2022HU002478605,308,102,54
2022HU002478606,308,151,20
2022HU002478607,308,99,0
2022HU002524001,308,16,61
2022HU002524002,308,12,62
2022HU002530901,307,53,52
2022HU002530902,307,47,54
2022HU002530903,307,54,25
2022HU002530904,307,62,22
2022HU002604801,306,133,86
2022HU002617801,302,65,28
2022HU002617802,302,54,27
2022HU002617803,302,48,7
2022HU002617804,302,76,3
2022HU002617805,302,73,2
2022HU002634601,100,58,77
2022HU002634602,100,127,76
2022HU002636401,200,20,49
2022HU002636402,200,64,49
2022HU002658901,306,187,21
2022HU002658902,306,258,21
2022HU002658903,306,261,28
2022HU002709201,100,67,22
2022HU002709202,100,50,25
2022HU002763601,200,153,71
2022HU002763602,200,267,35
2022HU002777301,301,9,74
2022HU002785301,305,102,73
2022HU002785302,305,86,67
2022HU002805101,200,88,67
2022HU002805102,200,96,25
2022HU002842001,304,43,29
2022HU002842002,304,60,32
2022HU002883901,305,155,52
2022HU002883902,305,98,52
2022HU002944301,302,90,66
2022HU002944302,302,82,62
2022HU002948901,304,53,78
2022HU002960301,200,190,57
2022HU002960302,200,305,20
2022HU002960303,200,220,17
2022HU002961501,303,66,72
2022HU002961502,303,76,36
2022HU002961503,303,63,10
2022HU002961504,303,76,46
2022HU002978601,302,73,90
2022HU002978602,302,85,82
2022HU002978603,302,71,57
2022HU003010601,200,44,65
2022HU003010602,200,68,26
2022HU003010603,200,48,33
2022HU003010604,200,52,12
2022HU003020001,200,46,62
2022HU003020002,200,22,60
2022HU003020003,200,45,33
2022HU003020004,200,13,13
2022HU003020005,200,12,8
2022HU003020006,200,41,4
2022HU003022101,200,25,71
2022HU003062501,200,59,74
2022HU003072701,305,97,49
2022HU003072702,305,150,23
2022HU003096201,304,41,86
2022HU003096202,304,48,86
2022HU003112101,100,91,63
2022HU003112102,100,26,73
2022HU003136601,100,46,53
2022HU003136602,100,77,60
2022HU003147701,307,66,71
2022HU003147702,307,58,69
2022HU003147703,307,86,37
2022HU003228001,100,87,97
2022HU003228002,100,65,78
2022HU003269101,306,82,39
2022HU003332501,305,473,56
2022HU003332502,305,525,36
2022HU003332503,305,375,32
2022HU003332504,305,389,54
2022HU003332505,305,495,97
2022HU003343401,307,95,44
2022HU003350301,200,17,86
2022HU003350302,200,43,46
2022HU003350303,200,48,33
2022HU003350304,200,44,2
2022HU003363401,100,21,70
2022HU003363402,100,25,66
2022HU003527101,301,64,61
2022HU003527102,301,74,60
2022HU003527103,301,96,75
2022HU003527104,301,104,65
2022HU003573801,100,259,75
2022HU003573802,100,66,73
2022HU003579301,200,365,27
2022HU003579302,200,247,6
2022HU003594801,308,41,79
2022HU003594802,308,45,34
2022HU003594803,308,44,13
2022HU003594804,308,38,10
2022HU003594805,308,42,6
2022HU003594806,308,48,1
2022HU003629201,100,30,74
2022HU003660001,301,158,61
2022HU003660002,301,106,65
2022HU003673301,307,98,35
2022HU003673302,307,102,43
2022HU003673303,307,107,14
2022HU003673304,307,106,8
2022HU003673305,307,91,2
2022HU003686501,100,254,67
2022HU003686502,100,229,62
2022HU003697201,304,922,23
2022HU003718201,307,59,31
2022HU003718202,307,60,33
2022HU003718203,307,76,9
2022HU003718204,307,87,5
2022HU003718205,307,78,2
2022HU003750001,304,68,65
2022HU003750002,304,73,63
2022HU003763401,305,81,77
2022HU003787401,100,71,86
2022HU003814101,306,40,82
2022HU003814102,306,45,68
2022HU003814103,306,58,44
2022HU003849501,100,120,43
2022HU003849502,100,191,16
2022HU003849503,100,40,68
2022HU003864701,200,202,54
2022HU003864702,200,377,25
2022HU003898301,100,49,51
2022HU003898302,100,45,53
2022HU003898303,100,44,15
2022HU003920701,306,63,54
2022HU003937601,100,268,28
2022HU003937602,100,154,29
2022HU003953701,301,16,57
2022HU003953702,301,17,61
2022HU003953703,301,22,30
2022HU003953704,301,21,2
2022HU003966501,307,42,60
2022HU003966502,307,41,56
2022HU003966503,307,54,15
2022HU003967901,302,74,66
2022HU003967902,302,69,63
2022HU003982401,304,98,33
2022HU003982402,304,65,33
2022HU003982403,304,87,28
2022HU004084301,305,351,53
2022HU004084302,305,194,14
2022HU004084303,305,240,10
2022HU004084304,305,194,8
2022HU004116201,306,117,51
2022HU004136601,100,195,54
2022HU004136602,100,177,55
2022HU004136603,100,133,23
2022HU004136604,100,163,17
2022HU004172701,301,24,50
2022HU004172702,301,23,26
2022HU004172703,301,16,23
2022HU004212801,308,110,34
2022HU004212802,308,112,36
2022HU004212803,308,90,0
2022HU004231401,308,20,48
2022HU004244001,302,39,37
2022HU004244002,302,39,38
2022HU004244003,302,39,13
2022HU004244004,302,39,8
2022HU004244005,302,41,4
2022HU004244006,302,41,39
2022HU004244007,302,43,69
2022HU004244008,302,36,50
2022HU004259901,200,90,65
2022HU004259902,200,83,56
2022HU004261701,308,125,52
2022HU004261702,308,149,53
2022HU004286601,100,57,83
2022HU004295801,304,53,79
2022HU004295802,304,72,58
2022HU004305801,304,52,93
2022HU004305802,304,32,97
2022HU004305803,304,47,59
2022HU004315001,100,26,58
2022HU004315002,100,31,56
2022HU004330801,306,131,80
2022HU004399001,200,40,72
2022HU004436201,200,177,47
2022HU004436202,200,96,51
2022HU004471601,303,63,29
2022HU004477801,306,187,19
2022HU004477802,306,91,19
2022HU004505301,306,41,61
2022HU004505302,306,50,60
2022HU004505303,306,56,22
2022HU004555801,301,240,54
2022HU004555802,301,232,55
2022HU004555803,301,188,11
2022HU004641701,306,82,70
2022HU004641702,306,81,67
2022HU004648001,305,94,48
2022HU004697501,308,268,77
2022HU004697502,308,236,77
2022HU004697503,308,221,22
2022HU004719401,303,46,76
2022HU004719402,303,50,13
2022HU004719403,303,56,53
2022HU004747301,301,47,78
2022HU004747302,301,57,78
2022HU004756201,200,102,65
2022HU004756202,200,90,65
2022HU004756203,200,152,44
2022HU004785501,301,51,34
2022HU004785502,301,42,35
2022HU004785503,301,35,1
2022HU004848201,307,41,69
2022HU004848202,307,58,29
2022HU004849201,302,342,81
2022HU004894901,306,53,81
2022HU004903201,307,291,27
2022HU004913401,305,57,77
2022HU004913402,305,49,79
2022HU004972601,100,147,65
2022HU004972602,100,188,69
2022HU004972603,100,258,27
2022HU004972604,100,146,26
2022HU005046401,100,33,67
2022HU005046402,100,34,81
2022HU005072201,100,154,64
2022HU005072202,100,125,66
2022HU005131801,303,37,73
2022HU005131802,303,17,78
2022HU005131803,303,35,50
2022HU005131804,303,59,44
2022HU005131805,303,40,12
2022HU005131806,303,46,43
2022HU005166201,305,90,46
2022HU005166202,305,67,31
2022HU005166203,305,113,21
2022HU005166204,305,88,57
2022HU005171401,302,84,92
2022HU005171402,302,73,39
2022HU005171403,302,79,68
2022HU005171404,302,70,1
2022HU005171405,302,68,33
2022HU005181501,304,82,54
2022HU005181502,304,111,43
2022HU005189001,308,248,53
2022HU005189002,308,242,50
2022HU005189003,308,309,12
2022HU005218701,303,78,54
2022HU005218702,303,65,53
2022HU005234401,301,135,43
2022HU005234402,301,137,37
2022HU005234403,301,138,15
2022HU005234404,301,148,13
2022HU005244601,308,156,39
2022HU005244602,308,136,37
2022HU005244603,308,135,6
2022HU005250501,303,60,46
2022HU005250502,303,48,42
2022HU005250503,303,61,9
2022HU005250504,303,45,7
2022HU005318201,305,48,86
2022HU005318202,305,48,57
2022HU005319201,306,53,80
2022HU005319202,306,39,78
2022HU005319203,306,58,43
2022HU005319204,306,50,43
2022HU005391901,100,471,56
2022HU005391902,100,762,23
2022HU005408101,306,57,35
2022HU005408102,306,52,32
2022HU005410301,100,58,56
2022HU005413201,200,106,29
2022HU005413202,200,92,27
2022HU005413203,200,101,6
2022HU005413204,200,98,2
2022HU005413205,200,115,26
2022HU005502001,304,141,50
2022HU005502002,304,173,30
2022HU005531301,304,74,54
2022HU005553301,302,37,45
2022HU005553302,302,49,43
2022HU005553303,302,68,6
2022HU005559901,308,23,37
2022HU005559902,308,14,30
2022HU005559903,308,12,8
2022HU005616601,302,47,69
2022HU005616602,302,66,72
2022HU005616603,302,102,41
2022HU005616604,302,74,60
2022HU005616605,302,58,60
2022HU005626801,308,85,50
2022HU005626802,308,142,44
2022HU005626803,308,88,12
2022HU005643801,303,77,35
2022HU005643802,303,60,32
2022HU005654101,100,15,61
2022HU005657301,301,67,58
2022HU005657302,301,86,55
2022HU005657303,301,66,19
2022HU005673501,100,13,56
2022HU005673502,100,26,54
2022HU005673503,100,29,25
2022HU005673504,100,30,15
2022HU005673505,100,28,4
2022HU005673506,100,26,3
2022HU005673507,100,29,19
2022HU005673508,100,35,14
2022HU005673509,100,35,12
2022HU005747801,100,19,49
2022HU005747802,100,25,50
2022HU005747803,100,14,26
2022HU005747804,100,26,23
2022HU005747805,100,25,18
2022HU005747806,100,59,16
2022HU005820201,306,58,45
2022HU005820202,306,58,45
2022HU005820203,306,38,19
2022HU005820204,306,37,16
2022HU005820205,306,50,14
2022HU005879101,200,122,45
2022HU005910801,304,91,29
2022HU005912701,307,104,50
2022HU005915601,200,32,64
2022HU005915602,200,75,56
2022HU005952301,200,211,32
2022HU005956201,301,22,69
2022HU005965901,301,81,55
2022HU005965902,301,76,57
2022HU005988901,100,10,90
2022HU006000101,200,211,67
2022HU006000102,200,235,72
2022HU006017801,302,72,75
2022HU006017802,302,57,62
2022HU006024201,306,58,78
2022HU006052601,200,353,67
2022HU006062901,303,51,66
2022HU006062902,303,51,30
2022HU006073401,308,44,32
2022HU006073402,308,55,37
2022HU006073403,308,39,2
2022HU006073404,308,37,0
2022HU006075701,100,41,86
2022HU006075702,100,46,63
2022HU006075703,100,43,61
2022HU006135601,304,251,29
2022HU006185501,305,83,57
2022HU006185502,305,90,65
2022HU006185503,305,162,23
2022HU006185504,305,111,12
2022HU006190501,305,221,91
2022HU006205101,301,84,33
2022HU006205102,301,45,54
2022HU006228301,100,61,66
2022HU006228302,100,73,54
2022HU006229401,100,21,59
2022HU006229402,100,25,52
2022HU006229403,100,16,8
2022HU006231801,200,59,33
2022HU006241001,100,16,71
2022HU006241002,100,10,51
2022HU006244301,305,100,51
2022HU006306601,303,89,66
2022HU006306602,303,87,61
2022HU006315101,303,186,37
2022HU006315102,303,224,35
2022HU006315103,303,222,35
2022HU006315104,303,198,35
2022HU006315105,303,195,35
2022HU006328401,306,67,40
2022HU006328402,306,47,16
2022HU006336401,308,40,49
2022HU006348001,304,109,82
2022HU006355601,304,98,82
2022HU006355602,304,159,76
2022HU006357501,303,68,32
2022HU006357502,303,62,32
2022HU006357503,303,102,4
2022HU006357504,303,86,1
2022HU006361501,308,95,52
2022HU006361502,308,78,53
2022HU006361503,308,73,27
2022HU006361504,308,73,25
2022HU006361505,308,112,22
2022HU006361506,308,58,27
2022HU006373201,306,303,28
2022HU006373202,306,379,33
2022HU006373203,306,278,7
2022HU006373204,306,283,6
2022HU006373205,306,316,4
2022HU006384701,304,13,71
2022HU006525001,307,75,60
2022HU006525002,307,78,62
2022HU006525003,307,101,40
2022HU006548901,305,135,22
2022HU006548902,305,118,23
2022HU006549501,200,690,57
2022HU006553001,302,69,71
2022HU006553002,302,50,68
2022HU006553003,302,100,36
2022HU006553004,302,85,63
2022HU006553005,302,67,62
2022HU006553006,302,134,88
2022HU006553007,302,100,10
2022HU006553008,302,100,7
2022HU006553009,302,69,34
2022HU006576801,306,61,55
2022HU006576802,306,73,56
2022HU006621201,302,153,47
2022HU006621202,302,109,6
2022HU006621203,302,60,74
2022HU006621204,302,88,74
2022HU006635301,307,89,67
2022HU006683001,303,62,74
2022HU006683002,303,60,72
2022HU006683003,303,116,44
2022HU006683004,303,148,17
2022HU006683005,303,136,14
2022HU006683006,303,136,11
2022HU006683007,303,96,44
2022HU006719901,301,23,61
2022HU006719902,301,20,63
2022HU006719903,301,29,78
2022HU006764101,304,37,57
2022HU006764102,304,40,64
2022HU006764103,304,35,26
2022HU006764104,304,45,26
2022HU006767301,303,64,66
2022HU006767302,303,76,62
2022HU006767303,303,74,30
2022HU006806401,200,38,57
2022HU006806402,200,50,66
2022HU006852301,303,80,31
2022HU006852302,303,88,31
2022HU006857401,303,48,38
2022HU006857402,303,48,53
2022HU006904901,303,42,68
2022HU006904902,303,44,65
2022HU006906801,303,132,97
2022HU006906802,303,85,57
2022HU006906803,303,91,58
2022HU006994401,307,67,74
2022HU006994402,307,64,70
2022HU007014601,304,64,77
2022HU007017601,306,59,25
2022HU007017602,306,52,25
2022HU007053701,302,158,40
2022HU007053702,302,185,36
2022HU007053703,302,126,9
2022HU007080501,200,77,87
2022HU007080502,200,76,87
2022HU007097101,303,43,66
2022HU007097102,303,41,68
2022HU007162101,305,73,66
2022HU007162102,305,88,57
2022HU007162103,305,185,40
2022HU007162104,305,106,89
2022HU007180701,306,45,61
2022HU007180702,306,36,63
2022HU007254501,304,92,67
2022HU007289701,307,97,35
2022HU007289702,307,78,35
2022HU007289703,307,95,7
2022HU007289704,307,124,3
2022HU007289705,307,124,0
2022HU007296001,302,70,74
2022HU007296002,302,48,66
2022HU007296003,302,78,49
2022HU007296004,302,67,15
2022HU007296005,302,62,13
2022HU007296006,302,66,41
2022HU007353201,305,31,51
2022HU007353202,305,20,49
2022HU007353203,305,22,10
2022HU007353204,305,22,6
2022HU007404601,306,42,74
2022HU007404602,306,40,74
2022HU007462901,306,58,58
2022HU007462902,306,48,59
2022HU007462903,306,51,37
2022HU007462904,306,59,35
2022HU007462905,306,87,30
2022HU007462906,306,50,28
2022HU007462907,306,62,8
2022HU007462908,306,61,7
2022HU007462909,306,63,6
2022HU007462910,306,61,5
2022HU007462911,306,65,4
2022HU007462912,306,75,30
2022HU007478801,307,70,68
2022HU007478802,307,64,71
2022HU007480401,307,58,69
2022HU007480402,307,64,65
2022HU007560901,307,66,50
2022HU007560902,307,59,52
2022HU007560903,307,68,35
2022HU007560904,307,66,25
2022HU007560905,307,34,20
2022HU007560906,307,59,88
2022HU007560907,307,42,66
2022HU007560908,307,44,65
2022HU007560909,307,60,50
2022HU007560910,307,73,41
2022HU007560911,307,56,36
2022HU007560912,307,61,14
2022HU007560913,307,64,10
2022HU007569901,307,43,31
2022HU007569902,307,78,24
2022HU007593901,301,34,46
2022HU007593902,301,34,46
2022HU007593903,301,53,17
2022HU007593904,301,57,13
2022HU007599901,200,49,46
2022HU007599902,200,66,53
2022HU007599903,200,98,12
2022HU007599904,200,139,9
2022HU007639701,307,65,49
2022HU007639702,307,82,51
2022HU007639703,307,72,21
2022HU007639704,307,77,19
2022HU007639705,307,77,11
2022HU007787801,200,23,84
2022HU007787802,200,25,88
2022HU007796801,304,54,60
2022HU007804501,302,53,56
2022HU007804502,302,61,57
2022HU007847601,100,23,73
2022HU007847602,100,19,71
2022HU007855201,301,72,57
2022HU007855202,301,73,59
2022HU007855203,301,108,77
2022HU007867201,100,157,38
2022HU007867202,100,116,32
2022HU007883401,304,94,26
2022HU007894601,305,57,44
2022HU007894602,305,57,43
2022HU007894603,305,51,75
2022HU007894604,305,52,49
2022HU007894605,305,55,12
2022HU007918501,301,32,70
2022HU007918502,301,15,73
2022HU007950501,301,46,25
2022HU007950502,301,30,25
2022HU007964601,307,264,56
2022HU007964602,307,148,93
2022HU007964603,307,261,51
2022HU007993701,303,52,41
2022HU007993702,303,55,39
2022HU008037201,200,78,21
2022HU008037202,200,127,22
2022HU008042401,100,23,64
2022HU008046501,100,720,36
2022HU008046502,100,612,14
2022HU008129101,200,20,80
2022HU008163901,308,357,39
2022HU008163902,308,655,44
2022HU008163903,308,344,7
2022HU008163904,308,315,4
2022HU008163905,308,373,3
2022HU008163906,308,373,1
2022HU008164701,100,122,76
2022HU008164702,100,96,81
2022HU008165201,307,82,70
2022HU008165202,307,75,70
2022HU008165203,307,109,50
2022HU008165204,307,104,97
2022HU008242001,200,31,55
2022HU008242002,200,50,14
2022HU008273901,306,81,30
2022HU008319701,200,20,76
2022HU008333001,307,62,32
2022HU008333002,307,87,29
2022HU008345001,304,43,70
2022HU008345002,304,39,71
2022HU008345003,304,58,34
2022HU008360201,100,146,77
2022HU008374001,307,61,72
2022HU008404401,303,70,68
2022HU008404402,303,70,67
2022HU008404403,303,80,66
2022HU008404404,303,76,24
2022HU008433301,302,107,48
2022HU008433302,302,110,51
2022HU008433303,302,98,11
2022HU008433304,302,120,73
2022HU008452601,308,14,44
2022HU008452602,308,12,43
2022HU008452603,308,10,7
2022HU008452604,308,12,5
2022HU008452605,308,9,18
2022HU008452606,308,11,18
2022HU008474301,303,97,57
2022HU008551301,200,119,62
2022HU008551302,200,155,64
2022HU008585301,100,71,74
2022HU008585302,100,58,60
2022HU008604901,304,263,75
2022HU008617501,200,55,59
2022HU008638601,304,91,68
2022HU008652101,100,128,79
2022HU008678201,307,39,65
2022HU008678202,307,43,63
2022HU008678203,307,68,23
2022HU008678204,307,45,21
2022HU008686301,100,34,62
2022HU008686801,304,34,73
2022HU008686802,304,43,73
2022HU008708001,304,156,38
2022HU008708002,304,142,38
2022HU008748401,303,46,71
2022HU008748402,303,66,67
2022HU008759101,100,15,87
2022HU008759102,100,64,56
2022HU008759103,100,19,27
2022HU008759104,100,16,25
2022HU008759105,100,19,23
2022HU008759106,100,17,22
2022HU008759107,100,16,18
2022HU008759108,100,28,48
2022HU008773901,302,83,38
2022HU008773902,302,76,38
2022HU008773903,302,83,2
2022HU008773904,302,84,0
2022HU008800401,306,176,24
2022HU008800402,306,71,24
2022HU008800403,306,131,0
2022HU008822901,301,72,29
2022HU008822902,301,46,28
2022HU008822903,301,55,0
2022HU008840401,306,73,70
2022HU008847001,100,61,76
2022HU008847002,100,48,78
2022HU008868801,200,69,64
2022HU008874701,100,120,73
2022HU008874702,100,152,72
2022HU008905201,303,55,58
2022HU008905202,303,56,52
2022HU008905203,303,63,23
2022HU008905204,303,63,21
2022HU008908401,306,104,53
2022HU008910401,306,76,56
2022HU008910402,306,66,55
